행정구역명,TP_BUZ_NO,업종코드,bizesId,상호,소분류,adongCd,행정동,lon,lat
대전광역시 서구,8006,I204,MA0101202507A0020806,덕수파스타대전,파스타/스테이크,30170640,둔산2동,127.381679519384,36.3522882865771
대전광역시 서구,8006,I204,MA0101202601A0013553,한밭컴퍼니,경양식,30170586,월평1동,127.354332961033,36.3531024578761
대전광역시 서구,8006,I204,MA0101202505A0008149,마중,경양식,30170587,월평2동,127.377285540128,36.3605750194079
대전광역시 서구,8006,I204,MA0101202505A0056821,릴렛,경양식,30170640,둔산2동,127.377279082943,36.3523112728624
대전광역시 서구,8006,I204,MA0101202508A0024983,도담,경양식,30170630,둔산1동,127.388954029243,36.3499848577341
대전광역시 서구,8006,I204,MA0101202509A0010410,테리스,경양식,30170593,도안동,127.350279894247,36.3262232716066
대전광역시 서구,8006,I204,MA0101202506A0029713,식사,경양식,30170640,둔산2동,127.377756386715,36.3542563020707
대전광역시 서구,8006,I204,MA0101202509A0037897,점보파스타대전,파스타/스테이크,30170581,갈마1동,127.370530465449,36.3458078793545
대전광역시 서구,8006,I204,MA0101202508A0023969,파스타바밍,파스타/스테이크,30170581,갈마1동,127.367202522808,36.3487830201518
대전광역시 서구,8006,I204,MA010120220806283451,윤찬비스트로,경양식,30170593,도안동,127.353412619305,36.3072081459399
대전광역시 서구,8006,I204,MA010120220806223525,위모,경양식,30170640,둔산2동,127.380985298559,36.3515695622226
대전광역시 서구,8006,I204,MA010120220800845059,아줌마돈까스,경양식,30170596,관저1동,127.334392944977,36.3066410414573
대전광역시 서구,8006,I204,MA010120220808365478,묘월,경양식,30170555,탄방동,127.394163944377,36.3448220771662
대전광역시 서구,8006,I204,MA0101202411A0064684,베케이션홈,경양식,30170530,도마2동,127.376804390955,36.3162116000009
대전광역시 서구,8006,I204,MA0101202411A0034196,볶음밥도사&파스타에반하다,파스타/스테이크,30170560,괴정동,127.380458624979,36.3349084953581
대전광역시 서구,8006,I204,MA0101202411A0123158,샐러드에빠진날,경양식,30170581,갈마1동,127.365608884217,36.3534199476353
대전광역시 서구,8006,I204,MA0101202503A0005528,마음의평화,경양식,30170555,탄방동,127.3961947335,36.3454912431005
대전광역시 서구,8006,I204,MA0101202503A0029054,모루,경양식,30170596,관저1동,127.332692005624,36.3072495794633
대전광역시 서구,8006,I204,MA0101202501A0056057,가도누들,경양식,30170581,갈마1동,127.372105446967,36.351390273603
대전광역시 서구,8006,I204,MA0101202503A0015090,헝그리콘,경양식,30170581,갈마1동,127.373893200792,36.3524931383729
대전광역시 서구,8006,I204,MA0101202501A0061723,포스트하우스,경양식,30170640,둔산2동,127.379633159534,36.3507177494624
대전광역시 서구,8006,I204,MA0101202504A0059529,애프터글로우,경양식,30170581,갈마1동,127.371683056595,36.3515898466841
대전광역시 서구,8006,I204,MA0101202505A0089486,감동밥상&브런치,경양식,30170590,가수원동,127.353511290067,36.299466693469
대전광역시 서구,8006,I204,MA0101202504A0006617,인디,경양식,30170640,둔산2동,127.379986898875,36.3547358639438
대전광역시 서구,8006,I204,MA0101202412A0072267,미도인대전둔산,경양식,30170640,둔산2동,127.377276465284,36.3540775834152
대전광역시 서구,8006,I204,MA0101202506A0029129,볼로니아,경양식,30170630,둔산1동,127.388645062155,36.350580638313
대전광역시 서구,8006,I204,MA010120220806218492,한미식당,경양식,30170590,가수원동,127.356120358397,36.3052265215038
대전광역시 서구,8006,I204,MA010120220807441111,미스터빠삭,경양식,30170596,관저1동,127.341154270908,36.3073068375332
대전광역시 서구,8006,I204,MA010120220811453764,비노비노,경양식,30170640,둔산2동,127.37726080231,36.3531404113097
대전광역시 서구,8006,I204,MA010120220813887954,파더스스테이크&찹밥,파스타/스테이크,30170640,둔산2동,127.378271345848,36.3547683424
대전광역시 서구,8006,I204,MA010120220811681039,스테이크하우스안,파스타/스테이크,30170560,괴정동,127.388224065543,36.3398309831691
대전광역시 서구,8006,I204,MA0101202411A0006581,이오식탁,경양식,30170593,도안동,127.353786170697,36.3110280526832
대전광역시 서구,8006,I204,MA0101202411A0134637,브리즈,경양식,30170593,도안동,127.347018175663,36.3265391867159
대전광역시 서구,8006,I204,MA0101202412A0059316,크라운경양식,경양식,30170560,괴정동,127.381805132812,36.3346608835512
대전광역시 서구,8006,I204,MA0101202411A0033266,낭만셰프,경양식,30170586,월평1동,127.363514407562,36.3558144510258
대전광역시 서구,8006,I204,MA0101202411A0133066,더맨타코대전,기타 서양식 음식점,30170582,갈마2동,127.3742888894,36.3467153661398
대전광역시 서구,8006,I204,MA0101202406A0494861,맹호수제돈까스,경양식,30170560,괴정동,127.385965807333,36.335909167428
대전광역시 서구,8006,I204,MA0101202409A0088982,더원앤온리오엠,경양식,30170581,갈마1동,127.369830756639,36.3533168380145
대전광역시 서구,8006,I204,MA0101202406A0394090,하이어,경양식,30170582,갈마2동,127.372880027605,36.3502884254123
대전광역시 서구,8006,I204,MA0101202406A0357734,배불러돈까스,경양식,30170593,도안동,127.351512870226,36.305663712939
대전광역시 서구,8006,I204,MA0101202406A0460943,일등파스타대전,파스타/스테이크,30170640,둔산2동,127.382190875296,36.3497813861794
대전광역시 서구,8006,I204,MA0101202411A0029729,백돈대전,경양식,30170582,갈마2동,127.374183603646,36.3433362860009
대전광역시 서구,8006,I204,MA010120220809864890,테이스티브라운,경양식,30170575,내동,127.379889275395,36.3346399532235
대전광역시 서구,8006,I204,MA010120220812011698,잇미,경양식,30170597,관저2동,127.336703328581,36.297586674378
대전광역시 서구,8006,I204,MA010120220810338342,파스타바이준셰프,파스타/스테이크,30170593,도안동,127.353016139094,36.3081735823016
대전광역시 서구,8006,I204,MA010120220806181928,배재돈까스집으로,경양식,30170520,도마1동,127.37156612367,36.3222839258559
대전광역시 서구,8006,I204,MA010120220803441977,이태리국시,경양식,30170640,둔산2동,127.37726080231,36.3531404113097
대전광역시 서구,8006,I204,MA0101202409A0181790,한잔,경양식,30170582,갈마2동,127.374805330703,36.3475518408148
대전광역시 서구,8006,I204,MA0101202406A0473547,미드시티스낵,경양식,30170586,월평1동,127.366514625096,36.3565082021528
대전광역시 서구,8006,I204,MA0101202406A0087959,하우딥HOWDEEP,경양식,30170640,둔산2동,127.376692745776,36.3508532193345
대전광역시 서구,8006,I204,MA0101202406A0388980,노엘키친,경양식,30170593,도안동,127.351648318925,36.3135126095865
대전광역시 서구,8006,I204,MA0101202409A0070645,코너88,경양식,30170560,괴정동,127.383291379234,36.3356564330359
대전광역시 서구,8006,I204,MA0101202409A0202760,라이프이즈굿,경양식,30170640,둔산2동,127.378807254443,36.3504049592226
대전광역시 서구,8006,I204,MA0101202409A0093355,랠리,경양식,30170596,관저1동,127.335928629273,36.3038520805622
대전광역시 서구,8006,I212,MA010120220814072236,빵빵,카페,30170597,관저2동,127.323053542043,36.2946684478323
대전광역시 서구,8006,I212,MA010120220808801536,타로카페이리스,카페,30170587,월평2동,127.378929870135,36.3619125642216
대전광역시 서구,8006,I212,MA010120220808626956,특별한커피엔알씨티에스일반음식점,카페,30170540,변동,127.387076826506,36.3263350676693
대전광역시 서구,8006,I212,MA010120220812856390,벙커빈,카페,30170640,둔산2동,127.380964554596,36.3518850395185
대전광역시 서구,8006,I212,MA010120220808630709,달리는커피,카페,30170560,괴정동,127.386136997201,36.338999650631
대전광역시 서구,8006,I212,MA010120220806189869,쎄리오,카페,30170650,만년동,127.380570451465,36.3693330126933
대전광역시 서구,8006,I212,MA010120220809964246,카페히피,카페,30170593,도안동,127.34304386345,36.3192781347458
대전광역시 서구,8006,I212,MA010120220803196538,1718커피숍,카페,30170596,관저1동,127.332718861427,36.3057084818375
대전광역시 서구,8006,I212,MA010120220811740760,제이드림카페,카페,30170555,탄방동,127.387347645896,36.3472955623359
대전광역시 서구,8006,I212,MA010120220804037202,베바스커피,카페,30170535,정림동,127.366572698024,36.3047082916355
대전광역시 서구,8006,I212,MA010120220806872346,엄마의뜰닷컴,카페,30170535,정림동,127.36246640504,36.3051623908891
대전광역시 서구,8006,I212,MA010120220806497038,무제카페,카페,30170650,만년동,127.38572953708,36.3670455136569
대전광역시 서구,8006,I212,MA010120220812064296,피엔피엠,카페,30170630,둔산1동,127.387251198212,36.3503148111148
대전광역시 서구,8006,I212,MA010120220807055556,카페이담,카페,30170590,가수원동,127.350720101064,36.3001868485577
대전광역시 서구,8006,I212,MA010120220807409322,소소담,카페,30170597,관저2동,127.336206267309,36.3010936786828
대전광역시 서구,8006,I212,MA010120220811781739,앤크.,카페,30170587,월평2동,127.376888674156,36.3591434058114
대전광역시 서구,8006,I212,MA0101202409A0248709,티앤에이치,카페,30170593,도안동,127.343858558058,36.319681325299
대전광역시 서구,8006,I212,MA0101202409A0039429,베어짐카페,카페,30170640,둔산2동,127.374505711941,36.3524461615302
대전광역시 서구,8006,I212,MA0101202409A0065113,메가엠지씨커피대전공작한양점,카페,30170555,탄방동,127.393782233602,36.3464454510202
대전광역시 서구,8006,I212,MA0101202409A0189439,바라봄커피숍,카페,30170535,정림동,127.368775745242,36.302034016619
대전광역시 서구,8006,I212,MA010120220813720507,젤라떼리아돌체루지아,카페,30170555,탄방동,127.390151251871,36.3443305867458
대전광역시 서구,8006,I212,MA010120220812799624,아임요거트그렐,카페,30170555,탄방동,127.3961947335,36.3454912431005
대전광역시 서구,8006,I212,MA010120220813497439,낭만테이블,카페,30170510,복수동,127.376977903483,36.2990525571558
대전광역시 서구,8006,I212,MA010120220808177634,프레쉬프룻,카페,30170582,갈마2동,127.373316126819,36.3482954662875
대전광역시 서구,8006,I212,MA010120220812097251,로보티머,카페,30170596,관저1동,127.333718606114,36.302551553824
대전광역시 서구,8006,I212,MA010120220813582218,스니프커피바,카페,30170510,복수동,127.376631397744,36.2987652706721
대전광역시 서구,8006,I212,MA010120220806254006,건강카페,카페,30170650,만년동,127.388010940507,36.3664703877602
대전광역시 서구,8006,I212,MA010120220808123857,컴포즈커피대전둔산,카페,30170640,둔산2동,127.376207474027,36.3518730757825
대전광역시 서구,8006,I212,MA010120220804529996,알콩달콩,카페,30170520,도마1동,127.370529175784,36.3243688689706
대전광역시 서구,8006,I212,MA010120220814039449,청수당신록,카페,30170560,괴정동,127.389542691581,36.3406828097712
대전광역시 서구,8006,I212,MA010120220807771467,읍천리382대전,카페,30170640,둔산2동,127.382255172141,36.3538184431352
대전광역시 서구,8006,I212,MA010120220804152914,빽다방대전,카페,30170520,도마1동,127.370443159344,36.3226659066778
대전광역시 서구,8006,I212,MA010120220803409148,사랑채,카페,30170550,용문동,127.394162122236,36.3378289583035
대전광역시 서구,8006,I212,MA010120220805070453,아미띠에,카페,30170555,탄방동,127.386171373118,36.348218567985
대전광역시 서구,8006,I212,MA010120220812569306,어반멜로우,카페,30170530,도마2동,127.375024940628,36.3166767976891
대전광역시 서구,8006,I212,MA010120220808076668,루트커피,카페,30170640,둔산2동,127.377070732169,36.350689815691
대전광역시 서구,8006,I212,MA010120220806255858,도마큰시장협동조합,카페,30170520,도마1동,127.381212485227,36.3158912227188
대전광역시 서구,8006,I212,MA010120220805248200,이츠타임,카페,30170630,둔산1동,127.388304728139,36.3515910602771
대전광역시 서구,8006,I212,MA010120220807208365,카페그린,카페,30170560,괴정동,127.390896715017,36.339696106606
대전광역시 서구,8006,I212,MA010120220806723295,주아드비브르,카페,30170593,도안동,127.351235678249,36.3133696336625
대전광역시 서구,8006,I212,MA010120220811718206,커피집일쌍,카페,30170555,탄방동,127.385760807726,36.344029428287
대전광역시 서구,8006,I212,MA010120220812602999,마리몽,카페,30170582,갈마2동,127.374479176747,36.3445789832045
대전광역시 서구,8006,I212,MA010120220803018115,카페공휴일,카페,30170575,내동,127.374137182931,36.3336307556108
대전광역시 서구,8006,I212,MA010120220809836634,릴리펏롯데대전점,카페,30170560,괴정동,127.389542691581,36.3406828097712
대전광역시 서구,8006,I212,MA010120220806182792,반,카페,30170530,도마2동,127.371330404057,36.3195450721335
대전광역시 서구,8006,I212,MA010120220805510626,커피베이,카페,30170581,갈마1동,127.367522234756,36.3528102908725
대전광역시 서구,8006,I212,MA0101202305A0061448,타프로드,카페,30170555,탄방동,127.395978064786,36.3445006684377
대전광역시 서구,8006,I212,MA0101202307A0035984,메가엠지씨커피대전큰,카페,30170581,갈마1동,127.377196298433,36.3466972127473
대전광역시 서구,8006,I212,MA0101202305A0028621,30초커피포레나,카페,30170520,도마1동,127.384443098684,36.3116273055071
대전광역시 서구,8006,I212,MA0101202307A0093671,커피살림,카페,30170555,탄방동,127.388100854413,36.3464279902802
대전광역시 서구,8006,I212,MA0101202305A0150932,보통커피,카페,30170593,도안동,127.339439349385,36.3303639270567
대전광역시 서구,8006,I212,MA0101202307A0014358,카페.오름:11,카페,30170630,둔산1동,127.387225399064,36.3563527625458
대전광역시 서구,8006,I212,MA0101202307A0048949,무자비커피바,카페,30170555,탄방동,127.400895862729,36.3455296351823
대전광역시 서구,8006,I212,MA0101202308A0039479,카페꾸르비,카페,30170597,관저2동,127.337169974618,36.2947826758702
대전광역시 서구,8006,I212,MA0101202406A0354447,컴포즈커피대전,카페,30170586,월평1동,127.364183621783,36.3559746246858
대전광역시 서구,8006,I212,MA0101202406A0416466,이디야커피대전,카페,30170660,둔산3동,127.398137442869,36.3551093291822
대전광역시 서구,8006,I212,MA0101202406A0302157,카페보스대전,카페,30170581,갈마1동,127.368842940584,36.3541039133169
대전광역시 서구,8006,I212,MA0101202406A0432366,점프,카페,30170597,관저2동,127.335658152289,36.3004914256229
대전광역시 서구,8006,I212,MA0101202406A0376610,아이엠일리터,카페,30170520,도마1동,127.371434028811,36.3226087609979
대전광역시 서구,8006,I212,MA010120220810268743,델프라,카페,30170630,둔산1동,127.388656529099,36.3528876077313
대전광역시 서구,8006,I212,MA010120220806238159,카페나루,카페,30170630,둔산1동,127.387871354845,36.3563056087698
대전광역시 서구,8006,I212,MA010120220810155674,요거롤,카페,30170560,괴정동,127.381030490053,36.3379796872695
대전광역시 서구,8006,I212,MA010120220808547888,카페꼬망지,카페,30170575,내동,127.371690340537,36.3320252817152
대전광역시 서구,8006,I212,MA010120220804036484,만우연,카페,30170555,탄방동,127.389180203909,36.34394624751
대전광역시 서구,8006,I212,MA010120220811041444,마카소,카페,30170560,괴정동,127.387430963453,36.3416268975236
대전광역시 서구,8006,I212,MA010120220806858128,갤러리카페,카페,30170586,월평1동,127.354806305303,36.3542996163993
대전광역시 서구,8006,I212,MA010120220812827793,카리스,카페,30170530,도마2동,127.368546600415,36.3172196308164
대전광역시 서구,8006,I212,MA010120220809834153,원잇투메종탄방,카페,30170555,탄방동,127.399663854766,36.3485887445717
대전광역시 서구,8006,I212,MA010120220810419502,투썸플레이스,카페,30170640,둔산2동,127.377662685821,36.3486963492266
대전광역시 서구,8006,I212,MA010120220812172257,사생활,카페,30170575,내동,127.379142072605,36.3344440668791
대전광역시 서구,8006,I212,MA0101202310A0041972,사마커피바,카페,30170530,도마2동,127.377232743713,36.3172916651672
대전광역시 서구,8006,I212,MA0101202406A0201878,말랑부크,카페,30170575,내동,127.376074851753,36.3358776178885
대전광역시 서구,8006,I212,MA0101202310A0096598,카페스토리,카페,30170586,월평1동,127.360945085191,36.3567414380172
대전광역시 서구,8006,I212,MA0101202406A0171945,아이씨커피,카페,30170555,탄방동,127.391018800334,36.346292313615
대전광역시 서구,8006,I212,MA0101202406A0459777,누안,카페,30170555,탄방동,127.385784642018,36.3443447628512
대전광역시 서구,8006,I212,MA0101202308A0097468,행복한커피,카페,30170550,용문동,127.389920554925,36.3360405187034
대전광역시 서구,8006,I212,MA0101202406A0069981,메가엠지씨커피대전월평역점,카페,30170588,월평3동,127.364777839229,36.3591629693705
대전광역시 서구,8006,I212,MA0101202309A0046439,투썸플레이스블랙,카페,30170640,둔산2동,127.380522403444,36.352598376333
대전광역시 서구,8006,I212,MA0101202310A0013143,크로앤피대전,카페,30170582,갈마2동,127.370945262398,36.3440132521149
대전광역시 서구,8006,I212,MA0101202309A0069773,헤리턴스Cafe한마루점,카페,30170630,둔산1동,127.390831440503,36.3556110713223
대전광역시 서구,8006,I212,MA0101202310A0052685,컴포즈커피대전은하수네,카페,30170640,둔산2동,127.380162446096,36.3518875940542
대전광역시 서구,8006,I212,MA0101202406A0305290,카페도담도담,카페,30170510,복수동,127.3766320032,36.2965753940487
대전광역시 서구,8006,I212,MA0101202406A0289897,빽다방대전트리풀시티호수점,카페,30170593,도안동,127.348883618823,36.3252901284735
대전광역시 서구,8006,I212,MA0101202406A0278249,식빵판다커피,카페,30170582,갈마2동,127.370122012772,36.3465931681496
대전광역시 서구,8006,I212,MA0101202310A0061335,과일이맛있는집,카페,30170597,관저2동,127.334158061658,36.3011715154285
대전광역시 서구,8006,I212,MA0101202406A0145074,쉼전통차,카페,30170530,도마2동,127.373573942686,36.3159694085654
대전광역시 서구,8006,I212,MA0101202309A0073564,웬위럽,카페,30170586,월평1동,127.353364624617,36.3533035839351
대전광역시 서구,8006,I212,MA0101202406A0019967,빅필드커피,카페,30170555,탄방동,127.395708459123,36.3484577199893
대전광역시 서구,8006,I212,MA0101202406A0024555,컴포즈커피대전,카페,30170550,용문동,127.392095262066,36.3388090276205
대전광역시 서구,8006,I212,MA0101202406A0286062,빽다방대전탄방이편한세상점,카페,30170555,탄방동,127.393346001991,36.3416616457839
대전광역시 서구,8006,I212,MA0101202406A0424690,문득,카페,30170560,괴정동,127.38643585927,36.340873131437
대전광역시 서구,8006,I212,MA0101202406A0082403,커피에반하다,카페,30170582,갈마2동,127.375457192647,36.3487483578626
대전광역시 서구,8006,I212,MA0101202406A0299035,메이피프틴,카페,30170650,만년동,127.381002079951,36.3687278516589
대전광역시 서구,8006,I212,MA0101202311A0081120,샘커피솝,카페,30170535,정림동,127.365805376388,36.3072880226592
대전광역시 서구,8006,I212,MA0101202406A0042875,파스쿠찌대전,카페,30170630,둔산1동,127.389017507542,36.34930877
대전광역시 서구,8006,I212,MA0101202406A0168340,메가엠지씨커피대전을지,카페,30170640,둔산2동,127.379985847704,36.3545195854458
대전광역시 서구,8006,I212,MA0101202406A0223703,우지커피대전,카페,30170582,갈마2동,127.368716276772,36.3508690859581
대전광역시 서구,8006,I212,MA0101202406A0050884,리덴,카페,30170555,탄방동,127.39456623471,36.3450730786886
대전광역시 서구,8006,I212,MA0101202406A0593133,메가엠지씨커피대전,카페,30170570,가장동,127.385403707741,36.3348566042064
대전광역시 서구,8006,I212,MA0101202406A0087143,솜솜,카페,30170640,둔산2동,127.381840597045,36.3510531625946
대전광역시 서구,8006,I212,MA0101202406A0139118,브린,카페,30170581,갈마1동,127.37155175839,36.3567810210735
대전광역시 서구,8006,I212,MA0101202406A0226140,하이딩플레이스,카페,30170581,갈마1동,127.368158404046,36.3435893054437
대전광역시 서구,8006,I212,MA0101202406A0118346,메가엠지씨커피대전탄방우리,카페,30170555,탄방동,127.38405459644,36.3436474181461
대전광역시 서구,8006,I212,MA0101202406A0087019,도드커피,카페,30170593,도안동,127.339787856079,36.331110915479
대전광역시 서구,8006,I212,MA0101202311A0093250,치유의시간,카페,30170650,만년동,127.379985543836,36.3682084091847
대전광역시 서구,8006,I212,MA0101202406A0215726,카페비아티튜드,카페,30170593,도안동,127.353981108605,36.3073506532199
대전광역시 서구,8006,I212,MA0101202406A0320845,리틀모션보드게임카페,카페,30170587,월평2동,127.377297986721,36.3608453321569
대전광역시 서구,8006,I212,MA0101202406A0107844,요커대전,카페,30170586,월평1동,127.361210681463,36.356353130335
대전광역시 서구,8006,I212,MA0101202406A0382215,카페팔케이멤버스,카페,30170593,도안동,127.346831759705,36.3246832976041
대전광역시 서구,8006,I212,MA0101202409A0177403,카페루나,카페,30170555,탄방동,127.389370961973,36.3442249905771
대전광역시 서구,8006,I212,MA0101202409A0169280,더리터,카페,30170640,둔산2동,127.392653648896,36.3590656036205
대전광역시 서구,8006,I212,MA0101202409A0025509,에덴동산,카페,30170575,내동,127.373843136262,36.3350285009789
대전광역시 서구,8006,I212,MA0101202406A0458505,로다가든,카페,30170530,도마2동,127.37087597081,36.3199970728634
대전광역시 서구,8006,I212,MA0101202409A0044771,베이키,카페,30170596,관저1동,127.333638941631,36.3073731061662
대전광역시 서구,8006,I212,MA0101202409A0198213,우지커피대전,카페,30170640,둔산2동,127.377687751294,36.3492730221721
대전광역시 서구,8006,I212,MA0101202409A0065076,메가엠지씨커피대전,카페,30170593,도안동,127.348487215402,36.3112959477617
대전광역시 서구,8006,I212,MA0101202409A0149182,카페봄살구,카페,30170593,도안동,127.348315337016,36.3077007321698
대전광역시 서구,8006,I212,MA0101202409A0005691,빽다방대전갈마네,카페,30170582,갈마2동,127.368716276772,36.3508690859581
대전광역시 서구,8006,I212,MA0101202409A0233509,원티트립,카페,30170570,가장동,127.388072089183,36.3316487903068
대전광역시 서구,8006,I212,MA0101202409A0081382,이온커피,카페,30170650,만년동,127.376398441598,36.3660839851262
대전광역시 서구,8006,I212,MA0101202409A0058418,컴포즈커피대전경성큰,카페,30170582,갈마2동,127.376997044345,36.3469591824357
대전광역시 서구,8006,I212,MA0101202409A0189185,카페라니,카페,30170597,관저2동,127.341466308729,36.2997089725
대전광역시 서구,8006,I212,MA0101202409A0068904,동동,카페,30170575,내동,127.378703055338,36.3357882129562
대전광역시 서구,8006,I212,MA0101202409A0225486,컴포즈커피대전도안,카페,30170593,도안동,127.347461565995,36.3085052688512
대전광역시 서구,8006,I212,MA0101202406A0571139,서구커피,카페,30170555,탄방동,127.384059906578,36.3447288120158
대전광역시 서구,8006,I212,MA0101202406A0284949,쎄리오,카페,30170650,만년동,127.380570451465,36.3693330126933
대전광역시 서구,8006,I212,MA0101202409A0226898,컴포즈커피대전,카페,30170650,만년동,127.375022099949,36.3671967556244
대전광역시 서구,8006,I212,MA0101202409A0176666,카페요아정대전,카페,30170586,월평1동,127.361305453487,36.3551632931529
대전광역시 서구,8006,I212,MA0101202409A0183264,동원플래닛,카페,30170640,둔산2동,127.37727102118,36.3552581390879
대전광역시 서구,8006,I212,MA0101202409A0076512,디프카페,카페,30170582,갈마2동,127.370364652306,36.3531349494441
대전광역시 서구,8006,I212,MA0101202409A0108439,헤이프레쉬업,카페,30170586,월평1동,127.361167949069,36.356749776339
대전광역시 서구,8006,I212,MA0101202406A0492304,아임일리터,카페,30170660,둔산3동,127.397158640186,36.3510392799372
대전광역시 서구,8006,I212,MA0101202409A0148890,베로에스프레소,카페,30170555,탄방동,127.398126548276,36.3485938762124
대전광역시 서구,8006,I212,MA0101202409A0168398,보탬,카페,30170581,갈마1동,127.371085200813,36.3570708466986
대전광역시 서구,8006,I212,MA0101202406A0405370,카페로사,카페,30170650,만년동,127.381002079951,36.3687278516589
대전광역시 서구,8006,I212,MA0101202409A0149921,미크맷,카페,30170593,도안동,127.352763572397,36.3114275945079
대전광역시 서구,8006,I212,MA010120220813571099,코제무드,카페,30170640,둔산2동,127.374196767848,36.3507439086934
대전광역시 서구,8006,I212,MA010120220813868220,파스쿠찌,카페,30170550,용문동,127.38875762218,36.3351251066822
대전광역시 서구,8006,I212,MA010120220806030020,투썸플레이스대전,카페,30170630,둔산1동,127.389825889032,36.3595074259664
대전광역시 서구,8006,I212,MA010120220806507920,해브어베이크,카페,30170593,도안동,127.351512870226,36.305663712939
대전광역시 서구,8006,I212,MA010120220812606478,팡파레,카페,30170582,갈마2동,127.373017191855,36.3510179491957
대전광역시 서구,8006,I212,MA010120220813038044,태승앤밥스커피,카페,30170582,갈마2동,127.378626028561,36.3451877279693
대전광역시 서구,8006,I212,MA010120220808542316,대승토탈,카페,30170530,도마2동,127.374064110794,36.3160129347671
대전광역시 서구,8006,I212,MA010120220800047978,미드타운커피,카페,30170555,탄방동,127.3930087098,36.3432578365492
대전광역시 서구,8006,I212,MA010120220809264554,빽다방대전,카페,30170660,둔산3동,127.397804774837,36.3510371306793
대전광역시 서구,8006,I212,MA010120220806676966,타미띠에커피,카페,30170530,도마2동,127.373499478791,36.31436554
대전광역시 서구,8006,I212,MA010120220805055562,새로남중등센터그레이스카페,카페,30170650,만년동,127.382557288044,36.3654696496521
대전광역시 서구,8006,I212,MA010120220811502052,카페비포유,카페,30170575,내동,127.382517636145,36.3300355641457
대전광역시 서구,8006,I212,MA010120220805853878,차차커피,카페,30170555,탄방동,127.382247492021,36.3454105047674
대전광역시 서구,8006,I212,MA010120220809800397,나노커피,카페,30170650,만년동,127.37476448077,36.3669182004773
대전광역시 서구,8006,I212,MA010120220811702694,이디야대전,카페,30170596,관저1동,127.334380902794,36.303820371981
대전광역시 서구,8006,I212,MA010120220806786654,트리플에이,카페,30170593,도안동,127.339423407111,36.331823882445
대전광역시 서구,8006,I212,MA010120220814115411,스탠딩커피룸,카페,30170555,탄방동,127.389946389563,36.34569203035
대전광역시 서구,8006,I212,MA010120220806234362,일링,카페,30170593,도안동,127.346730612422,36.3244763196864
대전광역시 서구,8006,I212,MA010120220812202069,피앤피,카페,30170640,둔산2동,127.382190875296,36.3497813861794
대전광역시 서구,8006,I212,MA010120220806226401,어썸,카페,30170593,도안동,127.350061642742,36.3048118474777
대전광역시 서구,8006,I212,MA010120220812178854,할리스커피대전,카페,30170560,괴정동,127.382614556483,36.3361902961903
대전광역시 서구,8006,I212,MA0101202406A0009824,모모데이,카페,30170593,도안동,127.35118962479,36.3055835564728
대전광역시 서구,8006,I212,MA0101202311A0060002,포트캔커피,카페,30170560,괴정동,127.386720166881,36.3397998120133
대전광역시 서구,8006,I212,MA0101202311A0059410,살룻,카페,30170593,도안동,127.352405866239,36.3086439974906
대전광역시 서구,8006,I212,MA0101202406A0011388,더벤티,카페,30170593,도안동,127.350576618019,36.3054411663803
대전광역시 서구,8006,I212,MA0101202406A0481136,붕세권크로플,카페,30170596,관저1동,127.333718606114,36.302551553824
대전광역시 서구,8006,I212,MA0101202406A0364836,더밀,카페,30170640,둔산2동,127.377251140096,36.3534468411863
대전광역시 서구,8006,I212,MA0101202406A0290640,타미띠에커피,카페,30170540,변동,127.376311093197,36.32246734145
대전광역시 서구,8006,I212,MA0101202406A0444378,커피에반하다대전,카페,30170640,둔산2동,127.374524496508,36.3517161509955
대전광역시 서구,8006,I212,MA0101202406A0247808,히스피대전,카페,30170630,둔산1동,127.387265774976,36.3510086683967
대전광역시 서구,8006,I212,MA0101202311A0088241,공차,카페,30170587,월평2동,127.376919126245,36.3608375161685
대전광역시 서구,8006,I212,MA0101202406A0263542,카페루엘,카페,30170510,복수동,127.377471267411,36.299780958581
대전광역시 서구,8006,I212,MA0101202406A0525577,미쓰봉,카페,30170540,변동,127.370295932656,36.3292089220633
대전광역시 서구,8006,I212,MA0101202406A0408095,엔제리너스대덕대로점,카페,30170640,둔산2동,127.380940441348,36.3537956064926
대전광역시 서구,8006,I212,MA0101202406A0225630,백억커피대전,카페,30170582,갈마2동,127.368589498493,36.3570605478684
대전광역시 서구,8006,I212,MA0101202406A0497101,라호야,카페,30170593,도안동,127.342921642662,36.3218828972682
대전광역시 서구,8006,I212,MA0101202406A0309958,투썸플레이스관저네,카페,30170596,관저1동,127.335887074712,36.3019507002843
대전광역시 서구,8006,I212,MA0101202406A0022004,카페여유,카페,30170650,만년동,127.373045818371,36.366355840304
대전광역시 서구,8006,I212,MA0101202309A0082845,핀트,카페,30170593,도안동,127.345206496807,36.324841203046
대전광역시 서구,8006,I212,MA0101202406A0342166,라라랜드,카페,30170530,도마2동,127.371394610919,36.3189951529093
대전광역시 서구,8006,I212,MA0101202406A0254767,설숲,카페,30170582,갈마2동,127.370716750135,36.352205647445
대전광역시 서구,8006,I212,MA0101202406A0540488,카페나비,카페,30170555,탄방동,127.387982090049,36.3426975089523
대전광역시 서구,8006,I212,MA0101202406A0481158,컴포즈커피대전둔산초점,카페,30170640,둔산2동,127.382186338755,36.34885319037
